datetime,time,o,c,h,l,volumn
2020/08/29 00:00:00,2020-08-28T16:00:00,1.19003,1.19054,1.19087,1.18836,27768
2020/08/31 00:00:00,2020-08-30T16:00:00,1.19059,1.19507,1.19661,1.18844,150566
2020/09/01 00:00:00,2020-08-31T16:00:00,1.19508,1.19488,1.20113,1.19258,199479
2020/09/02 00:00:00,2020-09-01T16:00:00,1.19489,1.18395,1.19508,1.18222,183459
2020/09/03 00:00:00,2020-09-02T16:00:00,1.18397,1.18299,1.1858,1.1789,188615
2020/09/04 00:00:00,2020-09-03T16:00:00,1.18298,1.18201,1.18656,1.17809,193637
2020/09/05 00:00:00,2020-09-04T16:00:00,1.18203,1.1838,1.18549,1.18161,39167
2020/09/07 00:00:00,2020-09-06T16:00:00,1.18412,1.18187,1.1852,1.18127,86423
2020/09/08 00:00:00,2020-09-07T16:00:00,1.18188,1.17881,1.18276,1.17657,150893
2020/09/09 00:00:00,2020-09-08T16:00:00,1.17882,1.18095,1.1834,1.17528,148911
2020/09/10 00:00:00,2020-09-09T16:00:00,1.18093,1.1879,1.19175,1.17982,141408
2020/09/11 00:00:00,2020-09-10T16:00:00,1.18792,1.18312,1.1885,1.181,147531
2020/09/12 00:00:00,2020-09-11T16:00:00,1.18311,1.18457,1.18489,1.18264,26670
2020/09/14 00:00:00,2020-09-13T16:00:00,1.18338,1.18732,1.1888,1.18311,92618
2020/09/15 00:00:00,2020-09-14T16:00:00,1.18732,1.18452,1.19005,1.18394,118541
2020/09/16 00:00:00,2020-09-15T16:00:00,1.18453,1.18347,1.18827,1.18095,116982
2020/09/17 00:00:00,2020-09-16T16:00:00,1.18348,1.18228,1.18549,1.17375,181912
2020/09/17 00:00:00,2020-09-16T16:00:00,1.18348,1.18228,1.18549,1.17375,181912
2020/09/18 00:00:00,2020-09-17T16:00:00,1.18226,1.18561,1.18704,1.18189,128807
2020/09/19 00:00:00,2020-09-18T16:00:00,1.1856,1.18407,1.18676,1.1838,24672
2020/09/21 00:00:00,2020-09-20T16:00:00,1.18483,1.17379,1.18718,1.17316,125139
2020/09/22 00:00:00,2020-09-21T16:00:00,1.17378,1.17026,1.17752,1.16918,157595
2020/09/23 00:00:00,2020-09-22T16:00:00,1.17025,1.1678,1.17191,1.16641,147643
2020/09/24 00:00:00,2020-09-23T16:00:00,1.16778,1.16653,1.16898,1.16265,157347
2020/09/25 00:00:00,2020-09-24T16:00:00,1.16652,1.16176,1.1687,1.16123,147561
2020/09/26 00:00:00,2020-09-25T16:00:00,1.16177,1.16311,1.16363,1.1615,25126
2020/09/28 00:00:00,2020-09-27T16:00:00,1.16217,1.16602,1.168,1.16142,104403
2020/09/29 00:00:00,2020-09-28T16:00:00,1.16603,1.17164,1.17438,1.16515,124013
2020/09/30 00:00:00,2020-09-29T16:00:00,1.17165,1.17222,1.17551,1.16846,145351
2020/10/01 00:00:00,2020-09-30T16:00:00,1.1722,1.17515,1.17698,1.17057,158587
2020/10/02 00:00:00,2020-10-01T16:00:00,1.17514,1.17058,1.17532,1.16958,160684
2020/10/03 00:00:00,2020-10-02T16:00:00,1.17057,1.17165,1.17221,1.17018,28588
2020/10/05 00:00:00,2020-10-04T16:00:00,1.17135,1.17846,1.17977,1.17062,96860
2020/10/06 00:00:00,2020-10-05T16:00:00,1.17847,1.17778,1.18078,1.17654,117195
2020/10/07 00:00:00,2020-10-06T16:00:00,1.17779,1.17667,1.17903,1.1725,141821
2020/10/07 00:00:00,2020-10-06T16:00:00,1.17779,1.17667,1.17903,1.1725,141821
2020/10/08 00:00:00,2020-10-07T16:00:00,1.17665,1.1752,1.17818,1.17329,112394
2020/10/09 00:00:00,2020-10-08T16:00:00,1.17519,1.18188,1.18251,1.17515,107046
2020/10/10 00:00:00,2020-10-09T16:00:00,1.18187,1.18312,1.18328,1.18145,20552
2020/10/12 00:00:00,2020-10-11T16:00:00,1.18094,1.18043,1.18268,1.17868,85307
2020/10/13 00:00:00,2020-10-12T16:00:00,1.18049,1.17388,1.18173,1.17352,114091
2020/10/14 00:00:00,2020-10-13T16:00:00,1.17388,1.1754,1.17712,1.172,108204
2020/10/15 00:00:00,2020-10-14T16:00:00,1.17541,1.16998,1.17597,1.16885,124579
2020/10/16 00:00:00,2020-10-15T16:00:00,1.16998,1.17162,1.17464,1.16908,113218
2020/10/17 00:00:00,2020-10-16T16:00:00,1.1716,1.1718,1.17248,1.1713,19196
2020/10/19 00:00:00,2020-10-18T16:00:00,1.17264,1.17877,1.17937,1.17032,89448
2020/10/20 00:00:00,2020-10-19T16:00:00,1.17882,1.18233,1.18407,1.176,107555
2020/10/21 00:00:00,2020-10-20T16:00:00,1.18232,1.18693,1.18808,1.18195,122235
2020/10/22 00:00:00,2020-10-21T16:00:00,1.18693,1.18232,1.18799,1.18115,122492
2020/10/23 00:00:00,2020-10-22T16:00:00,1.18231,1.1843,1.18601,1.17868,110992
2020/10/24 00:00:00,2020-10-23T16:00:00,1.18429,1.18601,1.1865,1.18337,17841
2020/10/25 23:00:00,2020-10-25T16:00:00,1.18571,1.18155,1.1861,1.18033,93220
2020/10/26 23:00:00,2020-10-26T16:00:00,1.18156,1.18337,1.18389,1.17964,110497
2020/10/27 23:00:00,2020-10-27T16:00:00,1.18338,1.17508,1.18371,1.17179,130061
2020/10/28 23:00:00,2020-10-28T16:00:00,1.1751,1.16572,1.17604,1.16549,126954
2020/10/29 23:00:00,2020-10-29T16:00:00,1.16575,1.16468,1.17044,1.16421,118444
2020/10/30 23:00:00,2020-10-30T16:00:00,1.16468,1.16475,1.16568,1.164,26807
2020/11/01 23:00:00,2020-11-01T16:00:00,1.16534,1.16359,1.16569,1.16224,89910
2020/11/02 23:00:00,2020-11-02T16:00:00,1.16358,1.17297,1.17355,1.16228,106944
2020/11/03 23:00:00,2020-11-03T16:00:00,1.17297,1.17083,1.1771,1.16024,238035
2020/11/04 23:00:00,2020-11-04T16:00:00,1.17082,1.18247,1.18598,1.16977,157839
2020/11/05 23:00:00,2020-11-05T16:00:00,1.1825,1.18724,1.1891,1.17915,168971
2020/11/06 23:00:00,2020-11-06T16:00:00,1.18727,1.18748,1.18904,1.18708,30926
2020/11/08 23:00:00,2020-11-08T16:00:00,1.18882,1.18283,1.19202,1.18142,123204
2020/11/09 23:00:00,2020-11-09T16:00:00,1.18281,1.18207,1.18434,1.17799,188366
2020/11/10 23:00:00,2020-11-10T16:00:00,1.18207,1.1758,1.1833,1.17455,134444
2020/11/11 23:00:00,2020-11-11T16:00:00,1.17579,1.18105,1.18233,1.17561,116534
2020/11/12 23:00:00,2020-11-12T16:00:00,1.18106,1.18201,1.18345,1.17961,115213
2020/11/13 23:00:00,2020-11-13T16:00:00,1.18202,1.18351,1.18376,1.18177,22064
2020/11/15 23:00:00,2020-11-15T16:00:00,1.18424,1.18351,1.18687,1.18142,99196
2020/11/16 23:00:00,2020-11-16T16:00:00,1.18352,1.18761,1.18939,1.18347,105127
2020/11/17 23:00:00,2020-11-17T16:00:00,1.1876,1.18748,1.1891,1.18505,109206
2020/11/18 23:00:00,2020-11-18T16:00:00,1.18749,1.18398,1.18767,1.18162,119491
2020/11/19 23:00:00,2020-11-19T16:00:00,1.18397,1.18545,1.18908,1.18348,112085
2020/11/20 23:00:00,2020-11-20T16:00:00,1.18545,1.18567,1.18646,1.18498,22508
2020/11/22 23:00:00,2020-11-22T16:00:00,1.18535,1.18171,1.19061,1.18128,83852
2020/11/23 23:00:00,2020-11-23T16:00:00,1.18167,1.18737,1.18941,1.18,115939
2020/11/24 23:00:00,2020-11-24T16:00:00,1.18739,1.19018,1.19297,1.18652,123205
2020/11/25 23:00:00,2020-11-25T16:00:00,1.1902,1.1901,1.1941,1.18853,95774
2020/11/26 23:00:00,2020-11-26T16:00:00,1.19013,1.19445,1.19512,1.19013,93601
2020/11/27 23:00:00,2020-11-27T16:00:00,1.19443,1.19634,1.19664,1.19434,25550
2020/11/29 23:00:00,2020-11-29T16:00:00,1.19615,1.1964,1.20033,1.19555,90525
2020/11/30 23:00:00,2020-11-30T16:00:00,1.19637,1.20315,1.2042,1.19234,124954
2020/12/01 23:00:00,2020-12-01T16:00:00,1.20315,1.20784,1.21083,1.20312,140142
2020/12/02 23:00:00,2020-12-02T16:00:00,1.20783,1.21612,1.21747,1.20756,126480
2020/12/03 23:00:00,2020-12-03T16:00:00,1.21613,1.21402,1.21775,1.21317,130575
2020/12/04 23:00:00,2020-12-04T16:00:00,1.21401,1.21227,1.21518,1.21103,26788
2020/12/06 23:00:00,2020-12-06T16:00:00,1.21209,1.21325,1.21664,1.20785,99287
2020/12/07 23:00:00,2020-12-07T16:00:00,1.21328,1.21136,1.2142,1.20954,127560
2020/12/08 23:00:00,2020-12-08T16:00:00,1.21137,1.20831,1.21477,1.20775,113995
2020/12/09 23:00:00,2020-12-09T16:00:00,1.2083,1.21327,1.21592,1.20589,141442
2020/12/10 23:00:00,2020-12-10T16:00:00,1.21329,1.21069,1.2163,1.21054,131955
2020/12/11 23:00:00,2020-12-11T16:00:00,1.21068,1.2113,1.21205,1.21062,25097
2020/12/13 23:00:00,2020-12-13T16:00:00,1.21364,1.2125,1.21769,1.21157,89990
2020/12/14 23:00:00,2020-12-14T16:00:00,1.21251,1.21532,1.21664,1.21219,109379
2020/12/15 23:00:00,2020-12-15T16:00:00,1.21532,1.21875,1.22123,1.21452,110648
2020/12/16 23:00:00,2020-12-16T16:00:00,1.21874,1.22452,1.22612,1.21253,129051
2020/12/17 23:00:00,2020-12-17T16:00:00,1.22454,1.22349,1.2273,1.22265,112770
2020/12/18 23:00:00,2020-12-18T16:00:00,1.2235,1.22572,1.22625,1.22255,24689
2020/12/20 23:00:00,2020-12-20T16:00:00,1.22183,1.22112,1.22357,1.21299,129483
2020/12/21 23:00:00,2020-12-21T16:00:00,1.22108,1.21738,1.2257,1.21654,134431
2020/12/22 23:00:00,2020-12-22T16:00:00,1.21738,1.21845,1.22212,1.21522,129076
2020/12/23 23:00:00,2020-12-23T16:00:00,1.21843,1.21825,1.22158,1.21725,98100
2020/12/24 23:00:00,2020-12-24T16:00:00,1.21822,1.21845,1.21893,1.21775,26851
2020/12/27 23:00:00,2020-12-27T16:00:00,1.21976,1.22149,1.22507,1.2176,90828
2020/12/28 23:00:00,2020-12-28T16:00:00,1.22148,1.2244,1.22752,1.22027,106519
2020/12/29 23:00:00,2020-12-29T16:00:00,1.2244,1.23008,1.23103,1.2236,119319
2020/12/30 23:00:00,2020-12-30T16:00:00,1.23007,1.22388,1.23094,1.22249,110759
2020/12/31 23:00:00,2020-12-31T16:00:00,1.22385,1.2216,1.22403,1.22092,25658
2021/01/03 23:00:00,2021-01-03T16:00:00,1.2244,1.22717,1.231,1.22282,110653
2021/01/04 23:00:00,2021-01-04T16:00:00,1.22718,1.22755,1.22907,1.22414,134143
2021/01/05 23:00:00,2021-01-05T16:00:00,1.22755,1.22823,1.23494,1.22732,160611
2021/01/06 23:00:00,2021-01-06T16:00:00,1.22822,1.22593,1.23445,1.2245,159721
2021/01/07 23:00:00,2021-01-07T16:00:00,1.22594,1.2255,1.2285,1.22133,150124
2021/01/08 23:00:00,2021-01-08T16:00:00,1.22554,1.22206,1.22635,1.21932,44819
2021/01/10 23:00:00,2021-01-10T16:00:00,1.22153,1.21505,1.22382,1.21322,112210
2021/01/11 23:00:00,2021-01-11T16:00:00,1.21505,1.21557,1.21792,1.21371,123270
2021/01/12 23:00:00,2021-01-12T16:00:00,1.21558,1.21594,1.22229,1.21538,127743
2021/01/13 23:00:00,2021-01-13T16:00:00,1.21598,1.21355,1.2175,1.2111,128063
2021/01/14 23:00:00,2021-01-14T16:00:00,1.21358,1.20932,1.21785,1.20818,128092
2021/01/15 23:00:00,2021-01-15T16:00:00,1.20934,1.20755,1.21005,1.20745,28024
2021/01/17 23:00:00,2021-01-17T16:00:00,1.2083,1.20747,1.20896,1.20535,80179
2021/01/18 23:00:00,2021-01-18T16:00:00,1.20748,1.21283,1.2145,1.20708,103696
2021/01/19 23:00:00,2021-01-19T16:00:00,1.21282,1.21053,1.21584,1.20767,109082
2021/01/20 23:00:00,2021-01-20T16:00:00,1.21053,1.21513,1.21731,1.20925,118460
2021/01/21 23:00:00,2021-01-21T16:00:00,1.21513,1.21723,1.21897,1.21358,114250
2021/01/22 23:00:00,2021-01-22T16:00:00,1.21721,1.21712,1.21818,1.2163,24114
2021/01/24 23:00:00,2021-01-24T16:00:00,1.2167,1.21303,1.21835,1.2116,91425
2021/01/25 23:00:00,2021-01-25T16:00:00,1.21302,1.21678,1.21761,1.21078,115454
2021/01/26 23:00:00,2021-01-26T16:00:00,1.21677,1.20912,1.21699,1.20588,116317
2021/01/27 23:00:00,2021-01-27T16:00:00,1.20913,1.21218,1.21423,1.20808,165409
2021/01/28 23:00:00,2021-01-28T16:00:00,1.21219,1.21493,1.2156,1.20945,143185
2021/01/29 23:00:00,2021-01-29T16:00:00,1.21492,1.21381,1.21534,1.21275,42184
2021/01/31 23:00:00,2021-01-31T16:00:00,1.21285,1.20846,1.21382,1.20697,105372
2021/02/01 23:00:00,2021-02-01T16:00:00,1.20847,1.20273,1.20879,1.20203,127142
2021/02/02 23:00:00,2021-02-02T16:00:00,1.20274,1.20108,1.20502,1.20042,113611
2021/02/03 23:00:00,2021-02-03T16:00:00,1.20109,1.19788,1.2043,1.19665,122899
2021/02/04 23:00:00,2021-02-04T16:00:00,1.19788,1.20238,1.20339,1.19522,139168
2021/02/05 23:00:00,2021-02-05T16:00:00,1.20244,1.20493,1.20501,1.2024,23821
2021/02/07 23:00:00,2021-02-07T16:00:00,1.20408,1.20468,1.2066,1.20198,77683
2021/02/08 23:00:00,2021-02-08T16:00:00,1.20467,1.20979,1.21165,1.2033,106118
2021/02/09 23:00:00,2021-02-09T16:00:00,1.20978,1.21311,1.21441,1.20922,105945
2021/02/10 23:00:00,2021-02-10T16:00:00,1.21312,1.21294,1.21493,1.21135,85644
2021/02/11 23:00:00,2021-02-11T16:00:00,1.21298,1.21192,1.21377,1.20815,95321
2021/02/12 23:00:00,2021-02-12T16:00:00,1.21193,1.21195,1.2129,1.21132,21374
2021/02/14 23:00:00,2021-02-14T16:00:00,1.21195,1.21315,1.21453,1.21154,60683
2021/02/15 23:00:00,2021-02-15T16:00:00,1.21314,1.21194,1.21696,1.20949,108712
2021/02/16 23:00:00,2021-02-16T16:00:00,1.21195,1.20327,1.2124,1.20233,122491
2021/02/17 23:00:00,2021-02-17T16:00:00,1.20326,1.20723,1.20899,1.20247,113966
2021/02/18 23:00:00,2021-02-18T16:00:00,1.20725,1.21282,1.21445,1.20705,104398
2021/02/19 23:00:00,2021-02-19T16:00:00,1.21283,1.21177,1.21402,1.21077,25811
2021/02/21 23:00:00,2021-02-21T16:00:00,1.21166,1.21389,1.21544,1.20912,100908
2021/02/22 23:00:00,2021-02-22T16:00:00,1.2139,1.21595,1.21802,1.21354,114959
2021/02/23 23:00:00,2021-02-23T16:00:00,1.21591,1.21222,1.21747,1.21092,144508
2021/02/24 23:00:00,2021-02-24T16:00:00,1.21223,1.22233,1.2243,1.21212,156754
2021/02/25 23:00:00,2021-02-25T16:00:00,1.22233,1.21388,1.22388,1.20927,290328
2021/02/26 23:00:00,2021-02-26T16:00:00,1.21388,1.20718,1.21401,1.20622,60769
2021/02/28 23:00:00,2021-02-28T16:00:00,1.20717,1.20495,1.21013,1.20276,162813
2021/03/01 23:00:00,2021-03-01T16:00:00,1.20495,1.20625,1.2064,1.19918,197244
2021/03/02 23:00:00,2021-03-02T16:00:00,1.20623,1.20729,1.21132,1.20426,181522
2021/03/03 23:00:00,2021-03-03T16:00:00,1.20728,1.204,1.20806,1.20224,208477
2021/03/04 23:00:00,2021-03-04T16:00:00,1.20398,1.19067,1.20537,1.18931,197167
2021/03/05 23:00:00,2021-03-05T16:00:00,1.19068,1.1911,1.19228,1.19053,44615
2021/03/07 23:00:00,2021-03-07T16:00:00,1.19165,1.18578,1.19323,1.18566,122258
2021/03/08 23:00:00,2021-03-08T16:00:00,1.18576,1.18858,1.19159,1.18355,147163
2021/03/09 23:00:00,2021-03-09T16:00:00,1.18857,1.18959,1.19248,1.18688,128876
2021/03/10 23:00:00,2021-03-10T16:00:00,1.18958,1.19583,1.1974,1.18884,130530
2021/03/11 23:00:00,2021-03-11T16:00:00,1.19585,1.19369,1.19902,1.191,131345
2021/03/12 23:00:00,2021-03-12T16:00:00,1.1937,1.1953,1.19615,1.19332,28479
2021/03/14 23:00:00,2021-03-14T16:00:00,1.1945,1.19154,1.19676,1.19111,91474
2021/03/15 23:00:00,2021-03-15T16:00:00,1.19153,1.18945,1.19522,1.18823,101229
2021/03/16 23:00:00,2021-03-16T16:00:00,1.18943,1.19043,1.19167,1.18863,91048
2021/03/17 23:00:00,2021-03-17T16:00:00,1.19042,1.19261,1.19889,1.1897,157606
2021/03/18 23:00:00,2021-03-18T16:00:00,1.1926,1.19089,1.19389,1.18739,128394
2021/03/19 23:00:00,2021-03-19T16:00:00,1.19088,1.19045,1.19125,1.19001,21161
2021/03/21 23:00:00,2021-03-21T16:00:00,1.18742,1.19318,1.19395,1.18701,92468
2021/03/22 23:00:00,2021-03-22T16:00:00,1.1932,1.18722,1.19468,1.18616,106419
2021/03/23 23:00:00,2021-03-23T16:00:00,1.18722,1.18305,1.18726,1.18123,116205
2021/03/24 23:00:00,2021-03-24T16:00:00,1.18305,1.1776,1.18371,1.17734,118875
2021/03/25 23:00:00,2021-03-25T16:00:00,1.17762,1.17967,1.1805,1.17618,106261
2021/03/26 23:00:00,2021-03-26T16:00:00,1.17968,1.17942,1.18002,1.17842,20636
2021/03/29 00:00:00,2021-03-28T16:00:00,1.17925,1.17779,1.1796,1.17608,82123
2021/03/30 00:00:00,2021-03-29T16:00:00,1.17782,1.17237,1.17813,1.17115,82438
2021/03/31 00:00:00,2021-03-30T16:00:00,1.17242,1.17422,1.17599,1.17041,102067
2021/04/01 00:00:00,2021-03-31T16:00:00,1.17424,1.17719,1.17745,1.17127,113192
2021/04/02 00:00:00,2021-04-01T16:00:00,1.17722,1.17602,1.17867,1.1749,66445
2021/04/03 00:00:00,2021-04-02T16:00:00,1.17603,1.17608,1.17657,1.17561,22088
2021/04/05 00:00:00,2021-04-04T16:00:00,1.1759,1.181,1.18149,1.1738,62152
2021/04/05 00:00:00,2021-04-04T16:00:00,1.1759,1.181,1.18149,1.1738,62152
2021/04/06 00:00:00,2021-04-05T16:00:00,1.18098,1.1851,1.18537,1.17952,94872
2021/04/07 00:00:00,2021-04-06T16:00:00,1.18512,1.18893,1.19151,1.1846,111401
2021/04/08 00:00:00,2021-04-07T16:00:00,1.18896,1.19038,1.19104,1.18608,99020
2021/04/09 00:00:00,2021-04-08T16:00:00,1.19037,1.18961,1.19275,1.18671,99909
2021/04/10 00:00:00,2021-04-09T16:00:00,1.18962,1.19015,1.19104,1.18929,13748
2021/04/12 00:00:00,2021-04-11T16:00:00,1.18918,1.19071,1.192,1.18713,83161
2021/04/13 00:00:00,2021-04-12T16:00:00,1.19072,1.19386,1.1943,1.18785,105627
2021/04/14 00:00:00,2021-04-13T16:00:00,1.19384,1.19745,1.19762,1.19361,97764
2021/04/15 00:00:00,2021-04-14T16:00:00,1.19745,1.19627,1.19935,1.19561,83646
2021/04/16 00:00:00,2021-04-15T16:00:00,1.1963,1.19785,1.19949,1.19504,98576
2021/04/17 00:00:00,2021-04-16T16:00:00,1.19786,1.19823,1.19835,1.19724,11585
2021/04/19 00:00:00,2021-04-18T16:00:00,1.19766,1.20278,1.20481,1.19425,92491
2021/04/20 00:00:00,2021-04-19T16:00:00,1.2028,1.20437,1.20799,1.20263,106599
2021/04/21 00:00:00,2021-04-20T16:00:00,1.20441,1.20333,1.20443,1.19986,97287
2021/04/22 00:00:00,2021-04-21T16:00:00,1.20332,1.20112,1.20697,1.20026,94965
2021/04/23 00:00:00,2021-04-22T16:00:00,1.20111,1.20683,1.20758,1.19937,104670
2021/04/24 00:00:00,2021-04-23T16:00:00,1.20684,1.20971,1.21001,1.20684,16646
2021/04/26 00:00:00,2021-04-25T16:00:00,1.20938,1.20827,1.21171,1.2061,82767
2021/04/27 00:00:00,2021-04-26T16:00:00,1.20825,1.20783,1.20937,1.20568,88459
2021/04/28 00:00:00,2021-04-27T16:00:00,1.20782,1.20978,1.21026,1.20562,96685
2021/04/29 00:00:00,2021-04-28T16:00:00,1.20978,1.21102,1.21499,1.20658,116957
2021/04/30 00:00:00,2021-04-29T16:00:00,1.211,1.203,1.21295,1.2024,96374
2021/05/01 00:00:00,2021-04-30T16:00:00,1.203,1.20207,1.20359,1.20166,16366
2021/05/03 00:00:00,2021-05-02T16:00:00,1.2032,1.20588,1.2076,1.2013,59764
2021/05/04 00:00:00,2021-05-03T16:00:00,1.20585,1.20143,1.20676,1.1999,92405
2021/05/05 00:00:00,2021-05-04T16:00:00,1.20145,1.2002,1.20267,1.1986,103877
2021/05/06 00:00:00,2021-05-05T16:00:00,1.2002,1.20491,1.20718,1.19912,86108
2021/05/07 00:00:00,2021-05-06T16:00:00,1.2049,1.21648,1.21652,1.2044,111614
2021/05/08 00:00:00,2021-05-07T16:00:00,1.21647,1.21635,1.21715,1.21413,22513
2021/05/10 00:00:00,2021-05-09T16:00:00,1.2163,1.21697,1.21786,1.21366,96370
2021/05/11 00:00:00,2021-05-10T16:00:00,1.21697,1.21692,1.21817,1.2123,115637
2021/05/12 00:00:00,2021-05-11T16:00:00,1.21693,1.20733,1.21709,1.20658,137676
2021/05/13 00:00:00,2021-05-12T16:00:00,1.20734,1.20695,1.21063,1.20515,150830
2021/05/14 00:00:00,2021-05-13T16:00:00,1.20696,1.21398,1.21478,1.20622,129063
2021/05/15 00:00:00,2021-05-14T16:00:00,1.21399,1.21455,1.2148,1.21338,17761
2021/05/15 00:00:00,2021-05-14T16:00:00,1.21399,1.21455,1.2148,1.21338,17761
2021/05/17 00:00:00,2021-05-16T16:00:00,1.21444,1.21546,1.21689,1.2126,99521
2021/05/18 00:00:00,2021-05-17T16:00:00,1.21547,1.2202,1.22341,1.21498,115836
2021/05/19 00:00:00,2021-05-18T16:00:00,1.22021,1.22159,1.22453,1.21888,134488
2021/05/20 00:00:00,2021-05-19T16:00:00,1.22158,1.22245,1.22265,1.21598,142431
2021/05/21 00:00:00,2021-05-20T16:00:00,1.22247,1.21772,1.22398,1.21705,125393
2021/05/22 00:00:00,2021-05-21T16:00:00,1.21773,1.21812,1.2188,1.21608,21427
2021/05/24 00:00:00,2021-05-23T16:00:00,1.21795,1.22097,1.223,1.21709,109749
2021/05/25 00:00:00,2021-05-24T16:00:00,1.22097,1.22327,1.22664,1.22047,121775
2021/05/26 00:00:00,2021-05-25T16:00:00,1.22326,1.22035,1.2263,1.21972,124150
2021/05/27 00:00:00,2021-05-26T16:00:00,1.22038,1.21936,1.22152,1.21752,134771
2021/05/28 00:00:00,2021-05-27T16:00:00,1.21938,1.21937,1.22049,1.21327,127539
2021/05/29 00:00:00,2021-05-28T16:00:00,1.21936,1.21921,1.2205,1.21893,20759
2021/05/31 00:00:00,2021-05-30T16:00:00,1.21967,1.22292,1.22315,1.2183,69768
2021/06/01 00:00:00,2021-05-31T16:00:00,1.22293,1.22405,1.22543,1.22134,105623
2021/06/02 00:00:00,2021-06-01T16:00:00,1.22403,1.22128,1.22431,1.2164,104938
2021/06/03 00:00:00,2021-06-02T16:00:00,1.22127,1.21212,1.22159,1.21206,108086
2021/06/04 00:00:00,2021-06-03T16:00:00,1.21213,1.21725,1.2186,1.21039,113714
2021/06/04 00:00:00,2021-06-03T16:00:00,1.21213,1.21725,1.2186,1.21039,113714
2021/06/05 00:00:00,2021-06-04T16:00:00,1.21726,1.21663,1.2175,1.21602,13356
2021/06/07 00:00:00,2021-06-06T16:00:00,1.21623,1.21985,1.22004,1.2145,78676
2021/06/08 00:00:00,2021-06-07T16:00:00,1.21983,1.21792,1.22019,1.21644,96898
2021/06/09 00:00:00,2021-06-08T16:00:00,1.21792,1.21838,1.22181,1.21712,81446
2021/06/10 00:00:00,2021-06-09T16:00:00,1.21839,1.21729,1.21948,1.21435,111560
2021/06/11 00:00:00,2021-06-10T16:00:00,1.21727,1.21,1.21931,1.20928,103958
2021/06/12 00:00:00,2021-06-11T16:00:00,1.20999,1.21086,1.21108,1.20927,14194
2021/06/14 00:00:00,2021-06-13T16:00:00,1.21099,1.21249,1.21306,1.20942,79587
2021/06/15 00:00:00,2021-06-14T16:00:00,1.2125,1.21195,1.21474,1.21013,91683
2021/06/16 00:00:00,2021-06-15T16:00:00,1.21194,1.21178,1.21349,1.21101,82296
2021/06/17 00:00:00,2021-06-16T16:00:00,1.21178,1.19108,1.21217,1.19059,173531
2021/06/18 00:00:00,2021-06-17T16:00:00,1.19109,1.18725,1.19251,1.18473,118253
2021/06/19 00:00:00,2021-06-18T16:00:00,1.18725,1.18644,1.18824,1.18572,21885
2021/06/21 00:00:00,2021-06-20T16:00:00,1.18568,1.19085,1.19207,1.18477,98856
2021/06/22 00:00:00,2021-06-21T16:00:00,1.19086,1.19102,1.19226,1.18809,114655
2021/06/23 00:00:00,2021-06-22T16:00:00,1.191,1.19498,1.19703,1.19073,116012
2021/06/24 00:00:00,2021-06-23T16:00:00,1.19498,1.19267,1.19563,1.19177,90399
2021/06/24 00:00:00,2021-06-23T16:00:00,1.19498,1.19267,1.19563,1.19177,90399
2021/06/25 00:00:00,2021-06-24T16:00:00,1.19266,1.19397,1.19752,1.19246,104462
2021/06/26 00:00:00,2021-06-25T16:00:00,1.19398,1.19354,1.19425,1.19263,16762
2021/06/28 00:00:00,2021-06-27T16:00:00,1.19356,1.19368,1.19446,1.19023,89068
2021/06/29 00:00:00,2021-06-28T16:00:00,1.19366,1.19061,1.19382,1.18776,105269
2021/06/30 00:00:00,2021-06-29T16:00:00,1.19059,1.18485,1.19091,1.18451,104679
2021/07/01 00:00:00,2021-06-30T16:00:00,1.18484,1.18558,1.18843,1.18375,85944
2021/07/02 00:00:00,2021-07-01T16:00:00,1.18559,1.18473,1.18598,1.18072,90729
2021/07/03 00:00:00,2021-07-02T16:00:00,1.18472,1.18659,1.18744,1.1839,18013
2021/07/05 00:00:00,2021-07-04T16:00:00,1.18684,1.18661,1.18806,1.18514,67178
2021/07/06 00:00:00,2021-07-05T16:00:00,1.18663,1.18169,1.18952,1.18132,114423
2021/07/07 00:00:00,2021-07-06T16:00:00,1.18167,1.18031,1.18362,1.17814,119797
2021/07/08 00:00:00,2021-07-07T16:00:00,1.1803,1.184,1.1868,1.17835,154310
2021/07/09 00:00:00,2021-07-08T16:00:00,1.18398,1.18603,1.18749,1.1825,124945
2021/07/10 00:00:00,2021-07-09T16:00:00,1.18602,1.18772,1.18813,1.186,14372
2021/07/12 00:00:00,2021-07-11T16:00:00,1.18735,1.18577,1.18846,1.18362,86697
2021/07/13 00:00:00,2021-07-12T16:00:00,1.18578,1.18122,1.18753,1.17918,105615
2021/07/14 00:00:00,2021-07-13T16:00:00,1.18121,1.18257,1.18283,1.17719,118779
2021/07/15 00:00:00,2021-07-14T16:00:00,1.18256,1.18056,1.18508,1.18037,113862
2021/07/16 00:00:00,2021-07-15T16:00:00,1.18055,1.18093,1.18225,1.17922,110744
2021/07/17 00:00:00,2021-07-16T16:00:00,1.18093,1.18056,1.18188,1.1803,19955
2021/07/19 00:00:00,2021-07-18T16:00:00,1.18102,1.18056,1.18246,1.17639,99448
2021/07/20 00:00:00,2021-07-19T16:00:00,1.18055,1.17746,1.1807,1.17557,126229
2021/07/21 00:00:00,2021-07-20T16:00:00,1.17747,1.17982,1.18038,1.1752,104871
2021/07/22 00:00:00,2021-07-21T16:00:00,1.17981,1.17672,1.18305,1.17638,118028
