time,o,h,l,c,volume,complete
2014-09-09 00:00:00,1.29092,1.296295,1.289685,1.29075,92783,True
2014-09-10 00:00:00,1.29076,1.295215,1.28838,1.29358,90954,True
2014-09-11 00:00:00,1.293575,1.29629,1.29087,1.295495,79857,True
2014-09-12 00:00:00,1.295485,1.297955,1.29408,1.29628,15250,True
2014-09-14 00:00:00,1.297595,1.297865,1.29086,1.29505,46056,True
2014-09-15 00:00:00,1.29504,1.29788,1.29223,1.29767,68566,True
2014-09-16 00:00:00,1.29765,1.299525,1.29378,1.29577,58528,True
2014-09-17 00:00:00,1.29576,1.298,1.28345,1.29126,123762,True
2014-09-18 00:00:00,1.29127,1.2931,1.283095,1.28356,90172,True
2014-09-19 00:00:00,1.28357,1.28452,1.282815,1.282935,9153,True
2014-09-21 00:00:00,1.28307,1.286815,1.28164,1.28286,51597,True
2014-09-22 00:00:00,1.28285,1.290155,1.28237,1.28579,64645,True
2014-09-23 00:00:00,1.2858,1.28641,1.27742,1.27867,68716,True
2014-09-24 00:00:00,1.27865,1.279155,1.26968,1.2748,84455,True
2014-09-25 00:00:00,1.27479,1.27609,1.26782,1.268575,77319,True
2014-09-26 00:00:00,1.268565,1.269335,1.2677,1.26834,9396,True
2014-09-28 00:00:00,1.269055,1.271515,1.26637,1.27037,63321,True
2014-09-29 00:00:00,1.27038,1.27061,1.25711,1.262745,93266,True
2014-09-30 00:00:00,1.26273,1.264,1.25834,1.26172,87879,True
2014-10-01 00:00:00,1.26171,1.26921,1.26031,1.266975,117365,True
2014-10-02 00:00:00,1.266965,1.2699,1.250055,1.251615,100732,True
2014-10-03 00:00:00,1.251625,1.25181,1.25036,1.251555,10032,True
2014-10-05 00:00:00,1.251055,1.25951,1.25087,1.25921,57271,True
2014-10-06 00:00:00,1.25923,1.26753,1.25733,1.262575,126575,True
2014-10-07 00:00:00,1.262585,1.2692,1.26227,1.26833,110810,True
2014-10-08 00:00:00,1.26832,1.27915,1.26521,1.26823,150384,True
2014-10-09 00:00:00,1.26824,1.271605,1.26091,1.26358,114198,True
2014-10-10 00:00:00,1.26357,1.264575,1.26057,1.2628,13323,True
2014-10-12 00:00:00,1.263325,1.26997,1.262075,1.26863,79829,True
2014-10-13 00:00:00,1.268625,1.27686,1.26399,1.265985,120292,True
2014-10-14 00:00:00,1.26598,1.28871,1.26249,1.27794,154697,True
2014-10-15 00:00:00,1.27792,1.28453,1.27057,1.28107,199862,True
2014-10-16 00:00:00,1.28105,1.28402,1.27438,1.27548,110133,True
2014-10-17 00:00:00,1.27547,1.27797,1.275365,1.27603,13896,True
2014-10-19 00:00:00,1.27464,1.27898,1.273125,1.27827,73703,True
2014-10-20 00:00:00,1.278265,1.28404,1.271615,1.27243,102727,True
2014-10-21 00:00:00,1.27244,1.274285,1.264705,1.26575,88564,True
2014-10-22 00:00:00,1.26574,1.26769,1.26137,1.26567,87922,True
2014-10-23 00:00:00,1.265695,1.269605,1.263485,1.26746,82662,True
2014-10-24 00:00:00,1.267445,1.267505,1.265985,1.267025,8981,True
2014-10-26 00:00:00,1.267605,1.272355,1.266565,1.27115,65537,True
2014-10-27 00:00:00,1.27116,1.27651,1.268465,1.27467,82899,True
2014-10-28 00:00:00,1.27466,1.277065,1.27238,1.27608,58500,True
2014-10-29 00:00:00,1.27609,1.27662,1.25466,1.26218,131763,True
2014-10-30 00:00:00,1.26217,1.26325,1.24856,1.25293,144350,True
